,year,team,league,total_transfers_in,total_transfer_out,total_spend,total_earned,average_fee_spend,average_fee_earned,max_fee_spend,min_fee_spend,avg_season_spi,most_purchased_position,position_max_spend,position_min_spend,avg_spend_striker,avg_spend_centre_back,avg_spend_centre_mid,avg_spend_goalkeeper,avg_spend_left_winger,avg_spend_right_winger,avg_spend_def_midfield,avg_spend_left_back,avg_spend_right_back,avg_spend_att_midfield
416,2018,Udinese Calcio,Italian Serie A,18,43,44.459999999999994,12.1699,2.4699999999999998,0.28302093023255814,18.0,4.05,57.840000000000025,Striker,Defensive Midfield,Goalkeeper,2.5875,1.1475,0.0,1.8,0.0,3.6,9.225,0.27,0.0,0.0
417,2018,VVV-Venlo,Dutch Eredivisie,17,16,0.0,0.8999999999999999,0.0,0.056249999999999994,0.0,0.585,35.12,Central Midfield,Right Winger,Centre-Back,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,2018,Valencia CF,Spanish La Liga,22,22,116.28,61.92,5.285454545454545,2.8145454545454545,36.0,36.36,81.06,Left Winger,Right-Back,Striker,7.2,6.075,7.260000000000001,0.0,6.0,0.0,0.0,0.0,4.2,0.0
419,2018,VfB Stuttgart,German Bundesliga,18,17,42.3,15.525,2.3499999999999996,0.913235294117647,9.9,12.6,59.71,Attacking Midfield,Striker,Attacking Midfield,0.0,3.3000000000000003,4.5,0.0,2.7300000000000004,1.305,0.0,2.7,4.05,1.2
420,2018,VfL Wolfsburg,German Bundesliga,14,14,35.99999999999999,4.319999999999999,2.5714285714285707,0.30857142857142855,12.6,3.6,65.13000000000001,Striker,Striker,Central Midfield,7.349999999999999,3.15,0.0,0.45,0.0,0.9,0.0,4.5,0.0,0.0
421,2018,Villarreal CF,Spanish La Liga,24,24,83.61,53.82000000000001,3.48375,2.2425,18.0,22.5,73.69,Right Winger,Defensive Midfield,Left Winger,13.4775,2.025,2.25,0.0,0.0,0.6,3.0,0.0,0.0,0.0
422,2018,Vitesse Arnhem,Dutch Eredivisie,14,13,3.5050000000000003,0.0,0.2503571428571429,0.0,1.8,0.0,51.519999999999996,Striker,Right Winger,Goalkeeper,0.0,0.075,1.48,0.0,0.0,1.8,0.0,0.0,0.0,0.0
423,2018,Vitória Guimarães SC,Portuguese Liga,20,23,2.86,12.245,0.143,0.532391304347826,1.15,5.85,51.849999999999994,Attacking Midfield,Right Winger,Striker,0.63,0.0,0.0,0.0,0.24,0.18,0.0,0.0,0.0,0.3833333333333333
424,2018,Vitória Setúbal FC,Portuguese Liga,30,31,0.0,0.765,0.0,0.02467741935483871,0.0,0.45,44.28000000000002,Striker,Centre-Back,Left Winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,2018,Watford FC,English Premier League,27,27,27.1,46.656,1.0037037037037038,1.728,11.7,35.28,69.44,Striker,Striker,Defensive Midfield,0.29,0.306,0.33,0.84,4.576666666666666,0.0,0.0,2.25,0.9,0.0
426,2018,West Bromwich Albion,English League Championship,22,24,13.675999999999998,23.94,0.6216363636363635,0.9975,6.62,10.8,57.579999999999984,Striker,Left Winger,Right-Back,0.45,1.0125,0.0,1.655,0.0,0.45,0.0,0.756,0.0,0.0
427,2018,West Ham United,English Premier League,19,15,90.81,13.379,4.779473684210527,0.8919333333333334,34.2,9.63,65.57000000000001,Striker,Left Winger,Centre-Back,1.32,8.700000000000001,0.0,7.2,11.4,9.675,0.0,0.0,0.0,0.0
428,2018,Wigan Athletic,English League Championship,26,30,5.081,6.26,0.19542307692307695,0.20866666666666667,2.52,3.2,42.68,Central Midfield,Centre-Back,Attacking Midfield,0.252,0.33,0.0,0.0,0.0,0.0,0.0,0.1555,0.0,1.26
429,2018,Willem II Tilburg,Dutch Eredivisie,19,25,0.09,3.15,0.004736842105263157,0.126,0.09,3.15,40.72,Left Winger,Striker,Left-Back,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,2018,Wolverhampton Wanderers,English Premier League,35,46,101.03,20.975,2.8865714285714286,0.4559782608695652,18.45,12.15,68.60000000000002,Striker,Left-Back,Centre-Back,1.2738461538461539,2.16,1.68,4.05,4.2,18.0,0.675,6.826666666666667,0.0,0.0
431,2018,Zenit St. Petersburg,Russian Premier Liga,18,15,33.3,36.9,1.8499999999999999,2.46,13.5,36.0,68.94,Central Midfield,Defensive Midfield,Central Midfield,5.4,2.25,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0
432,2019,1.FC Union Berlin,German Bundesliga,22,17,6.66,1.125,0.30272727272727273,0.0661764705882353,1.8,0.9,62.03000000000002,Attacking Midfield,Centre-Back,Centre-Back,1.125,0.45,0.45,0.0,0.36,0.45,0.0,0.0,0.0,0.0
433,2019,1.FSV Mainz 05,German Bundesliga,17,17,26.145,24.3,1.5379411764705881,1.4294117647058824,7.2,22.5,63.19999999999999,Striker,Defensive Midfield,Centre-Back,0.19125,3.6,2.25,0.0,0.0,0.0,0.0,2.16,4.95,0.0
434,2019,AC Milan,Italian Serie A,11,26,94.04999999999998,54.18,8.549999999999999,2.083846153846154,21.6,21.6,74.23,Striker,Central Midfield,Goalkeeper,10.35,4.5,14.4,0.0,0.0,3.15,14.4,18.0,0.0,0.0
435,2019,ACF Fiorentina,Italian Serie A,20,48,40.71999999999999,13.716000000000001,2.0359999999999996,0.28575,9.9,4.95,67.73999999999998,Striker,Striker,Centre-Back,4.500000000000001,0.54,3.7633333333333336,0.0,0.0,0.0,4.815,0.765,1.8,0.675
436,2019,ADO Den Haag,Dutch Eredivisie,24,20,0.0,2.0700000000000003,0.0,0.10350000000000001,0.0,1.53,37.07999999999999,Right-Back,Attacking Midfield,Right-Back,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,2019,AFC Bournemouth,English Premier League,13,14,50.809999999999995,31.05,3.908461538461538,2.217857142857143,16.2,20.07,66.59999999999998,Central Midfield,Centre-Back,Central Midfield,0.0,0.0,2.9699999999999998,0.0,16.2,2.43,0.0,6.66,4.01,0.0
438,2019,AS Monaco,French Ligue 1,32,39,180.0,75.375,5.625,1.9326923076923077,36.0,40.5,69.14999999999996,Goalkeeper,Central Midfield,Striker,9.9,11.4,2.7,3.69,6.075,6.75,4.725,3.0,7.2,0.0
439,2019,AS Roma,Italian Serie A,14,36,102.69,94.3,7.335,2.6194444444444445,26.55,32.4,74.44,Centre-Back,Centre-Back,Left-Back,1.8,1.8,7.8,21.15,0.0,0.9,18.9,26.55,0.0,2.79
440,2019,AS Saint-Étienne,French Ligue 1,24,17,11.7,41.26499999999999,0.4875,2.42735294117647,4.05,27.0,59.69,Centre-Back,Centre-Back,Defensive Midfield,0.0,0.0,0.6,0.0,2.025,0.0,0.0,0.45,0.9,1.575
441,2019,AZ Alkmaar,Dutch Eredivisie,14,17,5.85,15.57,0.4178571428571428,0.9158823529411765,2.25,14.4,63.41000000000002,Striker,Attacking Midfield,Right-Back,0.0,0.0,0.75,0.0,0.0,1.8,0.0,0.0,0.0,0.9
442,2019,Ajax Amsterdam,Dutch Eredivisie,20,17,53.330000000000005,186.345,2.6665,10.961470588235294,14.13,76.95,81.44000000000001,Left Winger,Centre-Back,Left Winger,0.0,3.6,5.625,0.5625,3.8825000000000003,0.0,13.5,0.0,0.0,0.0
443,2019,Amiens SC,French Ligue 1,27,20,16.340000000000003,4.892,0.6051851851851853,0.2446,5.4,4.86,47.860000000000014,Striker,Striker,Attacking Midfield,1.44,0.06,1.125,0.0,0.15,0.0,1.49,0.0,0.6,0.7425
444,2019,Arsenal FC,English Premier League,16,20,144.35999999999999,48.285,9.022499999999999,2.41425,72.0,27.36,77.59000000000002,Centre-Back,Right Winger,Goalkeeper,0.0,10.5075,0.0,0.0,2.0100000000000002,36.0,0.0,24.3,0.0,0.0
445,2019,Arsenal Tula,Russian Premier Liga,15,10,3.06,0.0,0.20400000000000001,0.0,1.8,0.0,51.78,Attacking Midfield,Attacking Midfield,Attacking Midfield,0.12,0.0,0.225,0.0,0.0,0.075,0.0,0.0,0.0,0.6749999999999999
446,2019,Aston Villa,English Premier League,26,24,143.19,3.6,5.507307692307692,0.15,22.5,2.7,63.63999999999999,Striker,Striker,Central Midfield,5.325,8.46,0.0,1.98,4.5,6.074999999999999,12.96,13.95,0.0,0.0
447,2019,Atalanta BC,Italian Serie A,15,72,51.129999999999995,86.40008999999999,3.4086666666666665,1.20000125,18.09,31.5,77.36999999999999,Centre-Back,Right Winger,Centre-Back,7.2225,1.08,0.0,0.0,0.0,0.0,0.46,2.07,0.0,12.24
448,2019,Athletic Bilbao,Spanish La Liga,10,12,0.0,0.0,0.0,0.0,0.0,0.0,73.08999999999997,Striker,Defensive Midfield,Defensive Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,2019,Atlético Madrid,Spanish La Liga,21,19,219.14999999999998,281.52,10.435714285714285,14.816842105263158,113.4,108.0,85.01,Striker,Striker,Goalkeeper,22.770000000000003,13.5,0.0,0.0,0.0,0.0,27.0,6.0,9.9,0.0
450,2019,Barnsley FC,English League Championship,20,18,5.631,7.48,0.28155,0.41555555555555557,1.22,3.02,39.24,Striker,Centre-Back,Right-Back,0.21600000000000003,0.38825,0.45,0.0,0.99,0.61,0.0,0.0,0.06766666666666667,0.135
451,2019,Bayer 04 Leverkusen,German Bundesliga,9,10,86.39999999999999,30.15,9.6,3.0149999999999997,28.8,22.5,81.03,Central Midfield,Central Midfield,Goalkeeper,0.0,16.2,22.05,0.0,13.5,0.0,0.0,4.5,0.0,8.1
452,2019,Bayern Munich,German Bundesliga,10,8,129.15,48.6,12.915000000000001,6.075,72.0,27.45,93.77,Centre-Back,Centre-Back,Centre-Back,2.7,24.0,10.8,0.0,4.5,0.0,0.0,0.0,15.75,7.65
453,2019,Belenenses SAD,Portuguese Liga,31,32,0.0,2.7,0.0,0.084375,0.0,2.7,38.690000000000005,Goalkeeper,Left-Back,Centre-Back,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,2019,Birmingham City,English League Championship,23,22,9.252,21.419999999999998,0.4022608695652174,0.9736363636363635,7.2,15.03,46.410000000000004,Central Midfield,Striker,Central Midfield,0.675,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.1404
455,2019,Blackburn Rovers,English League Championship,12,11,5.85,3.02,0.4875,0.27454545454545454,5.85,3.02,47.92999999999999,Left-Back,Striker,Centre-Back,5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,2019,Boavista FC,Portuguese Liga,20,22,0.0,2.7,0.0,0.12272727272727274,0.0,2.7,44.13000000000001,Left Winger,Centre-Back,Left Winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,2019,Bologna FC 1909,Italian Serie A,19,43,64.434,24.299999999999997,3.3912631578947368,0.5651162790697674,13.5,9.0,63.25,Central Midfield,Right Winger,Centre-Back,0.0,2.051,4.3825,0.0,2.025,6.8999999999999995,1.8,0.0,8.1,0.0
458,2019,Borussia Dortmund,German Bundesliga,17,16,133.64999999999998,111.38000000000001,7.861764705882352,6.961250000000001,27.45,28.8,84.27,Striker,Centre-Back,Central Midfield,12.299999999999999,27.45,11.25,0.0,11.475,0.0,0.45,22.95,0.0,0.0
459,2019,Borussia Mönchengladbach,German Bundesliga,6,9,36.45,34.29,6.075,3.81,11.25,22.95,74.45000000000002,Striker,Left Winger,Goalkeeper,9.9,0.0,0.0,0.0,8.1,0.0,0.0,7.2,11.25,0.0
460,2019,Brentford FC,English League Championship,24,17,31.205,36.83,1.3002083333333332,2.166470588235294,5.85,20.0,62.67999999999999,Central Midfield,Striker,Right-Back,0.675,2.14,1.0899999999999999,0.755,0.675,3.8249999999999997,3.15,0.0,0.0,0.0
461,2019,Brescia Calcio,Italian Serie A,15,18,16.79,0.09,1.1193333333333333,0.005,4.5,0.09,51.25,Striker,Goalkeeper,Centre-Back,0.6,0.48,0.0,4.5,2.95,0.0,0.0,0.72,1.62,0.81
462,2019,Brighton & Hove Albion,English Premier League,25,30,67.44999999999999,6.75,2.6979999999999995,0.225,20.0,4.05,68.76000000000003,Striker,Centre-Back,Central Midfield,3.3333333333333335,7.836666666666666,0.9900000000000001,0.0,6.0,0.0,0.0,0.0,0.9900000000000001,0.0
463,2019,Bristol City,English League Championship,33,27,30.11,43.864000000000004,0.9124242424242424,1.6245925925925928,8.1,20.0,48.65999999999999,Centre-Back,Centre-Back,Left Winger,0.8560000000000001,1.0125,1.44,0.495,0.0,0.0,2.25,2.16,0.0,1.38
464,2019,Burnley FC,English Premier League,8,10,17.47,12.2,2.18375,1.22,9.0,7.92,69.72,Striker,Central Midfield,Goalkeeper,1.6666666666666667,0.0,3.0,2.48,0.0,0.0,0.0,0.99,0.0,0.0
465,2019,CA Osasuna,Spanish La Liga,21,16,12.785,0.27,0.6088095238095238,0.016875,2.93,0.27,69.71,Striker,Attacking Midfield,Attacking Midfield,0.9257142857142856,0.1125,0.18,0.0,0.45,1.8,0.0,0.0,0.0,1.465
466,2019,CD Leganés,Spanish La Liga,30,35,14.760000000000002,36.738,0.49200000000000005,1.0496571428571428,4.5,18.0,67.96,Striker,Striker,Right Winger,0.73125,1.125,0.0,0.0,0.0,0.0,0.0,1.215,1.08,0.45
467,2019,CD Santa Clara,Portuguese Liga,23,26,0.0,2.835,0.0,0.10903846153846154,0.0,2.7,45.19,Striker,Centre-Back,Defensive Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,2019,CD Tondela,Portuguese Liga,24,24,0.0,1.0350000000000001,0.0,0.043125000000000004,0.0,0.675,40.38999999999999,Striker,Striker,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,2019,CS Marítimo,Portuguese Liga,16,17,0.225,0.0,0.0140625,0.0,0.225,0.0,39.04,Striker,Centre-Back,Left Winger,0.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,2019,CSKA Moscow,Russian Premier Liga,14,17,16.722,2.3579999999999997,1.1944285714285716,0.13870588235294115,14.13,1.8,65.01,Centre-Back,Attacking Midfield,Right Winger,0.15,0.39239999999999997,0.0,0.0,0.18,0.0,0.0,0.0,0.0,7.065
471,2019,Cagliari Calcio,Italian Serie A,18,32,38.16,16.919999999999998,2.1199999999999997,0.5287499999999999,16.2,10.8,58.44,Striker,Central Midfield,Striker,2.7,0.0,9.0,0.6,0.0,0.0,2.25,0.0,0.63,0.6
472,2019,Cardiff City,English League Championship,16,23,16.224,17.82,1.014,0.7747826086956522,5.4,8.01,51.46000000000001,Centre-Back,Striker,Central Midfield,2.4600000000000004,1.0025,0.734,0.0,0.0,0.99,2.12,0.0,0.0,0.0
473,2019,Celta de Vigo,Spanish La Liga,18,17,22.14,35.685,1.23,2.0991176470588235,11.61,18.0,68.71,Striker,Defensive Midfield,Centre-Back,0.126,2.025,0.45,0.0,0.0,0.0,0.0,0.0,0.0,6.4799999999999995
474,2019,Charlton Athletic,English League Championship,27,22,0.203,1.98,0.007518518518518519,0.09,0.203,1.98,37.89,Central Midfield,Right-Back,Central Midfield,0.040600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,2019,Chelsea FC,English Premier League,21,26,40.5,141.539,1.9285714285714286,5.443807692307692,40.5,103.5,85.44000000000001,Central Midfield,Left Winger,Centre-Back,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,2019,Crystal Palace,English Premier League,10,13,6.84,49.838,0.6839999999999999,3.8336923076923077,2.97,49.5,69.85999999999997,Striker,Right-Back,Left-Back,0.84,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,2019,Deportivo Alavés,Spanish La Liga,28,26,9.7,20.25,0.3464285714285714,0.7788461538461539,2.07,16.2,65.4,Defensive Midfield,Centre-Back,Left-Back,1.525,0.0,0.0,0.0,0.6,0.0,0.36,0.0,0.0,0.0
478,2019,Derby County,English League Championship,16,23,7.38,1.22,0.46125,0.05304347826086957,7.38,1.22,47.79999999999999,Defensive Midfield,Defensive Midfield,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,1.845,0.0,0.0,0.0
479,2019,Desportivo Aves,Portuguese Liga,36,34,0.0,0.36,0.0,0.010588235294117647,0.0,0.36,37.530000000000015,Centre-Back,Attacking Midfield,Attacking Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,2019,Dijon FCO,French Ligue 1,15,16,7.470000000000001,22.95,0.49800000000000005,1.434375,3.15,7.2,50.76,Attacking Midfield,Right Winger,Attacking Midfield,0.3,0.9,0.0,0.9,3.15,0.0,0.0,0.36,0.0,0.0
481,2019,Dynamo Moscow,Russian Premier Liga,20,19,38.699999999999996,0.99,1.9349999999999998,0.05210526315789474,18.0,0.63,48.60999999999998,Striker,Striker,Right-Back,4.6499999999999995,0.0,0.225,0.0,0.0,4.95,0.0,1.8,0.0,0.0
482,2019,Eintracht Frankfurt,German Bundesliga,23,27,69.75000000000001,100.62,3.0326086956521747,3.726666666666667,20.25,54.0,72.32,Central Midfield,Striker,Striker,7.5375000000000005,2.6999999999999997,2.7642857142857147,3.15,2.7,0.0,0.45,0.0,0.0,0.0
483,2019,Everton FC,English Premier League,22,22,108.89999999999999,72.45,4.949999999999999,3.2931818181818184,27.36,27.0,77.63999999999999,Striker,Left Winger,Goalkeeper,4.95,0.99,15.525,0.0,5.4719999999999995,0.0,11.25,0.0,1.125,0.0
484,2019,FC Augsburg,German Bundesliga,20,20,28.349999999999998,17.55,1.4175,0.8775000000000001,6.75,8.1,61.65,Centre-Back,Centre-Back,Striker,0.5625,0.6750000000000002,0.0,6.75,1.8,1.53,1.8,3.2849999999999997,0.0,0.0
485,2019,FC Barcelona,Spanish La Liga,21,23,245.7,143.01,11.7,6.217826086956522,108.0,36.0,89.81,Striker,Striker,Central Midfield,31.05,0.0,33.75,11.7,0.9,0.0,0.0,8.1,2.7,0.0
486,2019,FC Emmen,Dutch Eredivisie,24,22,0.45,1.395,0.01875,0.06340909090909091,0.45,1.35,34.28999999999999,Centre-Back,Goalkeeper,Central Midfield,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,2019,FC Famalicão,Portuguese Liga,29,33,0.0,0.0,0.0,0.0,0.0,0.0,44.269999999999996,Central Midfield,Defensive Midfield,Defensive Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,2019,FC Girondins Bordeaux,French Ligue 1,18,19,15.3,47.025,0.8500000000000001,2.475,9.0,22.5,57.48999999999999,Striker,Centre-Back,Central Midfield,0.45,1.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
489,2019,FC Groningen,Dutch Eredivisie,20,20,0.135,14.36,0.006750000000000001,0.718,0.135,6.75,43.37,Striker,Right Winger,Left Winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045000000000000005
490,2019,FC Metz,French Ligue 1,20,16,12.915000000000001,2.34,0.64575,0.14625,5.4,1.62,53.25,Central Midfield,Central Midfield,Centre-Back,0.0,1.8,0.9525000000000001,0.0,0.0,0.0,0.225,0.0,2.7,0.0
491,2019,FC Nantes,French Ligue 1,23,21,17.145,34.65,0.7454347826086957,1.65,7.2,13.5,62.01000000000002,Striker,Centre-Back,Left Winger,0.9,0.45,0.0,0.36,0.0,1.35,0.45,0.0,0.675,2.4
492,2019,FC Paços de Ferreira,Portuguese Liga,28,32,0.045,0.9,0.0016071428571428571,0.028125,0.045,0.9,41.940000000000005,Left Winger,Centre-Back,Left Winger,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0
493,2019,FC Porto,Portuguese Liga,26,25,56.79,79.2,2.184230769230769,3.168,10.8,45.0,76.21,Centre-Back,Centre-Back,Central Midfield,2.42,0.526,4.275,1.7325,5.766666666666667,0.0,3.375,0.0,1.6500000000000001,0.0
494,2019,FC Schalke 04,German Bundesliga,13,17,23.400000000000002,17.235000000000003,1.8000000000000003,1.0138235294117648,13.5,9.9,68.32999999999998,Centre-Back,Centre-Back,Goalkeeper,0.225,4.95,0.0,0.0,5.85,2.25,0.0,0.0,0.0,0.0
495,2019,FC Sochi,Russian Premier Liga,19,18,12.510000000000002,0.0,0.658421052631579,0.0,3.6,0.0,44.779999999999994,Striker,Centre-Back,Left-Back,0.558,1.8,0.45,0.0,0.0,0.0,0.36,0.9,0.0,0.45
496,2019,FC Toulouse,French Ligue 1,23,18,12.6,15.440000000000001,0.5478260869565217,0.8577777777777779,7.2,7.2,51.92000000000001,Centre-Back,Right Winger,Centre-Back,1.05,0.32142857142857145,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0
497,2019,FC Utrecht,Dutch Eredivisie,17,18,1.3050000000000002,3.285,0.07676470588235296,0.1825,0.675,2.79,51.82999999999999,Goalkeeper,Left-Back,Striker,0.315,0.0,0.0,0.0,0.0,0.675,0.0,0.0,0.0,0.0
498,2019,FK Krasnodar,Russian Premier Liga,18,16,27.36,18.270000000000003,1.52,1.1418750000000002,10.8,6.3,68.78000000000002,Centre-Back,Attacking Midfield,Centre-Back,0.0,1.2600000000000002,2.025,0.0,0.0,0.0,0.12,0.0,0.0,3.1500000000000004
499,2019,FK Orenburg,Russian Premier Liga,17,16,0.9530000000000001,2.88,0.05605882352941177,0.18,0.378,1.8,46.83,Defensive Midfield,Right Winger,Defensive Midfield,0.0675,0.09875,0.171,0.126,0.0,0.0,0.0,0.0,0.0,0.0
500,2019,FK Rostov,Russian Premier Liga,20,21,1.2580000000000002,4.005,0.06290000000000001,0.1907142857142857,0.45,3.6,52.5,Striker,Left Winger,Defensive Midfield,0.019799999999999998,0.11266666666666668,0.0,0.27,0.0,0.0,0.0,0.1405,0.0,0.0
501,2019,FK Tambov,Russian Premier Liga,36,37,0.0,0.698,0.0,0.018864864864864862,0.0,0.36,42.36000000000001,Striker,Centre-Back,Central Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,2019,FK Ufa,Russian Premier Liga,12,11,0.594,7.02,0.049499999999999995,0.6381818181818182,0.252,2.25,46.9,Striker,Right-Back,Centre-Back,0.054,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.09
503,2019,Feyenoord Rotterdam,Dutch Eredivisie,17,18,10.17,20.16,0.5982352941176471,1.12,6.3,8.1,57.10999999999999,Central Midfield,Central Midfield,Left Winger,3.6,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,2019,Fortuna Düsseldorf,German Bundesliga,19,16,9.68,7.199999999999999,0.5094736842105263,0.44999999999999996,6.08,5.85,60.05,Goalkeeper,Striker,Striker,2.026666666666667,0.0,0.0,0.0,1.485,0.315,0.0,0.0,0.0,0.0
505,2019,Fortuna Sittard,Dutch Eredivisie,21,22,0.0,0.0,0.0,0.0,0.0,0.0,30.450000000000003,Central Midfield,Centre-Back,Centre-Back,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,2019,Fulham FC,English League Championship,18,16,33.3,25.650000000000002,1.8499999999999999,1.6031250000000001,10.62,24.3,59.85999999999999,Striker,Left Winger,Centre-Back,2.0025,2.655,0.0,0.0,7.965,2.025,0.0,0.0,0.0,0.0
507,2019,Genoa CFC,Italian Serie A,30,72,44.145089999999996,52.28999999999999,1.4715029999999998,0.7262499999999998,14.85,23.4,58.03999999999999,Centre-Back,Centre-Back,Striker,1.575,0.37501500000000004,5.625,1.8,0.0,0.0,0.34875,1.8,0.9,0.0
508,2019,Getafe CF,Spanish La Liga,21,19,19.35,10.125,0.9214285714285715,0.5328947368421053,7.2,8.1,77.57,Striker,Centre-Back,Central Midfield,1.6875,2.85,0.675,0.0,0.0,0.0,0.0,0.0,2.7,0.0
509,2019,Gil Vicente FC,Portuguese Liga,32,32,0.336,1.13,0.0105,0.0353125,0.27,1.13,44.69,Defensive Midfield,Centre-Back,Right-Back,0.015,0.0,0.0,0.00525,0.0,0.0,0.0,0.0,0.0,0.0675
510,2019,Granada CF,Spanish La Liga,20,17,7.875,0.27,0.39375,0.015882352941176472,2.7,0.27,69.03000000000003,Centre-Back,Left Winger,Defensive Midfield,0.45,0.45,0.9,0.0,2.7,0.0,0.0,0.0,0.0,0.1125
511,2019,Heracles Almelo,Dutch Eredivisie,13,11,0.0,7.515,0.0,0.6831818181818181,0.0,4.14,40.99,Striker,Left-Back,Striker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,2019,Hertha BSC,German Bundesliga,14,16,99.63000000000001,21.101,7.116428571428572,1.3188125,22.5,20.16,65.71000000000001,Striker,Defensive Midfield,Striker,8.046000000000001,0.0,2.6999999999999997,0.0,0.0,6.6000000000000005,15.75,0.0,0.0,0.0
513,2019,Huddersfield Town,English League Championship,29,27,11.7,26.194999999999997,0.40344827586206894,0.970185185185185,11.25,14.85,49.339999999999996,Central Midfield,Central Midfield,Goalkeeper,0.0,0.036,0.0,0.0,2.8125,0.0,0.0,0.0,0.09000000000000001,0.0
514,2019,Hull City,English League Championship,21,20,3.326,20.025000000000002,0.15838095238095237,1.0012500000000002,1.58,19.17,46.56,Striker,Right Winger,Attacking Midfield,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.198
515,2019,Inter Milan,Italian Serie A,18,48,171.284,61.83,9.515777777777778,1.288125,66.6,15.71,80.15999999999998,Striker,Striker,Goalkeeper,14.867999999999999,0.0,6.390000000000001,7.47,0.765,13.114666666666666,4.05,0.0,0.0,24.3
516,2019,Juventus FC,Italian Serie A,9,23,201.14999999999998,181.305,22.349999999999998,7.882826086956522,76.95,58.5,85.4,Centre-Back,Centre-Back,Left Winger,0.0,38.85,0.0,0.0,0.0,31.5,0.0,19.8,33.3,0.0
517,2019,Krylya Sovetov Samara,Russian Premier Liga,24,22,0.738,2.7150000000000003,0.03075,0.12340909090909093,0.45,2.25,42.63000000000002,Striker,Centre-Back,Striker,0.0036,0.19499999999999998,0.0,0.0,0.0,0.0,0.045000000000000005,0.0,0.0,0.0
518,2019,LOSC Lille,French Ligue 1,18,18,89.99999999999999,128.7,4.999999999999999,7.1499999999999995,20.16,72.0,70.73,Central Midfield,Right Winger,Centre-Back,14.58,1.68,6.075,5.4,0.0,0.0,1.8,4.275,0.0,3.9375
519,2019,Leeds United,English League Championship,25,26,0.0,27.371000000000002,0.0,1.0527307692307692,0.0,9.9,66.94,Right Winger,Right Winger,Centre-Back,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,2019,Leicester City,English Premier League,11,12,93.87,79.64999999999999,8.533636363636363,6.637499999999999,40.5,78.3,80.66000000000003,Central Midfield,Centre-Back,Striker,0.0,0.0,11.556000000000001,0.0,0.0,15.03,0.0,0.0,6.03,0.0
521,2019,Levante UD,Spanish La Liga,21,21,11.34,13.1,0.54,0.6238095238095238,4.5,7.2,63.80000000000001,Centre-Back,Centre-Back,Right Winger,1.2,0.75,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,2019,Liverpool FC,English Premier League,12,14,9.36,37.44,0.7799999999999999,2.674285714285714,7.65,19.98,92.75,Goalkeeper,Striker,Striker,0.0,1.71,0.0,0.0,7.65,0.0,0.0,0.0,0.0,0.0
523,2019,Lokomotiv Moscow,Russian Premier Liga,13,11,17.55,0.63,1.35,0.057272727272727274,10.8,0.63,62.75,Defensive Midfield,Defensive Midfield,Left-Back,1.125,2.25,0.0,0.0,0.0,0.0,3.6,0.0,2.25,0.0
